companyId,companyName,measureId,measureTitle,r12Verdict,r14Verdict,r12Conf,r14Conf,r12Quotes,r14Quotes,r12SourceUrls,r14SourceUrls,snapshotR12Id,runR14
553,Microsoft,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",Partial,Yes,Low,Medium,2,2,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2024-Microsoft-TCFD-Report.pdf,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2024-Microsoft-TCFD-Report.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf,85,batch135
553,Microsoft,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,Yes,Yes,High,High,1,1,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf,85,batch135
553,Microsoft,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,Yes,Yes,High,High,1,1,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf,85,batch135
553,Microsoft,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,3,2,https://learn.microsoft.com/en-us/compliance/assurance/assurance-artificial-intelligence ; https://learn.microsoft.com/en-us/compliance/assurance/assurance-artificial-intelligence ; https://learn.microsoft.com/en-us/compliance/assurance/assurance-artificial-intelligence,https://learn.microsoft.com/en-us/compliance/assurance/assurance-artificial-intelligence ; https://learn.microsoft.com/en-us/compliance/assurance/assurance-artificial-intelligence,85,batch135
553,Microsoft,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,3,2,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://www.microsoft.com/en-us/ai/principles-and-approach ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://www.microsoft.com/en-us/ai/principles-and-approach,85,batch135
553,Microsoft,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,2,2,https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://www.microsoft.com/en-us/ai/principles-and-approach,https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://www.microsoft.com/en-us/ai/principles-and-approach,85,batch135
553,Microsoft,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",Yes,Yes,High,High,3,3,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf,85,batch135
553,Microsoft,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,No,High,High,2,2,https://www.microsoft.com/en-us/ai/principles-and-approach ; https://www.microsoft.com/en-us/ai/responsible-ai,https://www.microsoft.com/en-us/ai/principles-and-approach ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,Yes,Yes,High,High,2,2,https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf,https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Accelerating-Sustainability-with-AI-2025.pdf,85,batch135
553,Microsoft,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,4,4,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,1,1,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,0,2,,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm,85,batch135
420,Salesforce,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,No,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.salesforce.com/artificial-intelligence/ai-compliance/,85,batch135
420,Salesforce,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,Yes,High,High,1,3,https://www.salesforce.com/artificial-intelligence/ai-safety/,https://www.salesforce.com/artificial-intelligence/ai-safety/ ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.salesforce.com/artificial-intelligence/ai-risk-management/,85,batch135
420,Salesforce,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,Yes,Yes,High,High,4,2,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.salesforce.com/artificial-intelligence/ai-compliance/ ; https://www.salesforce.com/company/ethical-and-humane-use/,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,85,batch135
420,Salesforce,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,Yes,High,High,3,2,https://www.salesforce.com/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/company/ethical-and-humane-use/explore-trusted-ai-resources/ ; https://www.salesforce.com/company/ethical-and-humane-use/explore-trusted-ai-resources/,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,85,batch135
420,Salesforce,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,No,Yes,High,High,0,1,,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,85,batch135
420,Salesforce,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000085/crm-20260416.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000085/crm-20260416.htm,85,batch135
420,Salesforce,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm,85,batch135
420,Salesforce,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,Yes,Yes,High,High,1,2,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000085/crm-20260416.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000085/crm-20260416.htm ; https://www.salesforce.com/company/ethical-and-humane-use/responsible-ai-governance/,85,batch135
420,Salesforce,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,Yes,Yes,High,High,1,1,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,85,batch135
420,Salesforce,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,3,6,https://www.salesforce.com/company/ethical-and-humane-use/responsible-ai-governance/ ; https://www.salesforce.com/company/ethical-and-humane-use/how-we-build-trusted-ai/ ; https://www.salesforce.com/company/ethical-and-humane-use/,https://www.salesforce.com/company/ethical-and-humane-use/how-we-build-trusted-ai/ ; https://www.salesforce.com/company/ethical-and-humane-use/how-we-build-trusted-ai/ ; https://www.salesforce.com/company/ethical-and-humane-use/how-we-build-trusted-ai/ ; https://www.salesforce.com/company/ethical-and-humane-use/how-we-build-trusted-ai/ ; https://www.salesforce.com/company/ethical-and-humane-use/ ; https://www.salesforce.com/artificial-intelligence/ai-compliance/,85,batch135
420,Salesforce,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,3,2,https://www.salesforce.com/company/human-rights/ ; https://www.salesforce.com/company/ethical-and-humane-use/explore-trusted-ai-resources/ ; https://www.salesforce.com/company/ethical-and-humane-use/explore-trusted-ai-resources/,https://www.salesforce.com/company/human-rights/ ; https://www.salesforce.com/company/ethical-and-humane-use/,85,batch135
420,Salesforce,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,3,3,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/legal/Agreements/policies/ai-acceptable-use-policy.pdf,https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852425000025/salesforce2025proxysupplem.htm ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/legal/Agreements/policies/ai-acceptable-use-policy.pdf,85,batch135
420,Salesforce,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",Yes,Yes,High,High,4,5,https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://trailhead.salesforce.com/content/learn/modules/ai-strategy/establish-ai-governance,https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://trailhead.salesforce.com/content/learn/modules/ai-strategy/establish-ai-governance ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,85,batch135
420,Salesforce,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,Yes,No,High,High,3,2,https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/eu/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/ca/artificial-intelligence/ai-ethics/,https://www.salesforce.com/artificial-intelligence/ai-governance/ ; https://www.salesforce.com/artificial-intelligence/ai-governance/,85,batch135
420,Salesforce,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,Yes,Yes,High,High,3,1,https://www.salesforce.com/artificial-intelligence/ai-compliance/ ; https://www.salesforce.com/in/artificial-intelligence/ai-compliance/ ; https://www.salesforce.com/uk/artificial-intelligence/ai-compliance/,https://www.salesforce.com/uk/artificial-intelligence/ai-compliance/,85,batch135
420,Salesforce,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
420,Salesforce,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,Yes,Yes,High,High,1,3,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,85,batch135
420,Salesforce,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,Yes,Yes,High,High,2,2,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf,85,batch135
420,Salesforce,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,2,0,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,,85,batch135
420,Salesforce,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,No,High,High,1,1,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/company/sustainability/salesforce-ai-sustainability-outlook.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/company/sustainability/salesforce-ai-sustainability-outlook.pdf,85,batch135
420,Salesforce,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,Yes,Yes,High,High,3,3,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf,85,batch135
420,Salesforce,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,Yes,Yes,High,High,5,5,https://www.salesforce.com/company/ethical-and-humane-use/ ; https://www.salesforce.com/company/ethical-and-humane-use/ ; https://www.salesforce.com/company/ethical-and-humane-use/ ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf,https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/white-papers/salesforce-fy25-stakeholder-impact-report.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf ; https://www.salesforce.com/en-us/wp-content/uploads/sites/4/documents/guides/ai-literacy-and-compliance.pdf ; https://www.salesforce.com/company/ethical-and-humane-use/ ; https://www.salesforce.com/company/ethical-and-humane-use/,85,batch135
420,Salesforce,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,4,3,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,85,batch135
420,Salesforce,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,2,0,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm ; https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,,85,batch135
420,Salesforce,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852426000060/crm-20260131.htm,85,batch135
420,Salesforce,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,No,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/goog10-kq42016.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,85,batch135
2063,Alphabet,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,Partial,Yes,High,High,2,3,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53,85,batch135
2063,Alphabet,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,No,High,High,2,0,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://collaborate.unpri.org/system/files/supporting-materials/2026-05/Alphabet_Exempt-Solicitation-Letter_Final.pdf,,85,batch135
2063,Alphabet,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,No,High,High,2,0,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,,85,batch135
2063,Alphabet,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1652044/000121465926005268/o429268px14a6g.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000121465926005268/o429268px14a6g.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000121465926005268/o429268px14a6g.htm,85,batch135
2063,Alphabet,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,Yes,Yes,High,High,2,2,https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53 ; https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53,https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53 ; https://finnhub.io/api/news?id=dfb09ad1bc5ff79f26a1f5504ee3d6551be4ae1c4630d2319334e3c1ccb9cc53,85,batch135
2063,Alphabet,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1652044/000121465924008582/e58244px14a6g.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,https://www.sec.gov/Archives/edgar/data/1652044/000121465924008582/e58244px14a6g.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000121465926005268/o429268px14a6g.htm,85,batch135
2063,Alphabet,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,85,batch135
2063,Alphabet,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,3,2,https://collaborate.unpri.org/system/files/supporting-materials/2026-05/Alphabet_Exempt-Solicitation-Letter_Final.pdf ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000121465926005268/o429268px14a6g.htm,85,batch135
